User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1213,0,2019,8,6,14:43,$8.06,Chip Transaction,8357092432634000311,San Ramon,CA,94583.0,5411,,No
819,0,2012,2,3,13:34,$58.00,Swipe Transaction,1799189980464955940,San Antonio,TX,78210.0,5499,,No
564,0,2015,11,2,10:38,$168.29,Chip Transaction,2917651583063832824,Dover,OH,44622.0,8011,,No
517,0,2017,5,20,14:19,$-52.00,Swipe Transaction,2027553650310142703,Columbia,SC,29229.0,5541,,No
1486,1,2014,11,21,12:25,$14.44,Swipe Transaction,-4500542936415012428,Miami,FL,33176.0,5814,,No
1975,2,2005,8,5,02:49,$89.16,Swipe Transaction,-6426714351522256585,Baltimore,MD,21239.0,4900,,No
1423,4,2010,5,28,12:05,$6.67,Swipe Transaction,5205099864768539121,Auburn,CA,95602.0,5812,,No
19,1,2016,12,1,10:18,$49.81,Chip Transaction,1734661979658683424,Tucson,AZ,85711.0,5912,,No
520,2,2018,12,28,11:30,$41.55,Online Transaction,7035602569409149834, ONLINE,,,5311,,No
727,2,2012,10,24,15:42,$40.00,Swipe Transaction,-4282466774399734331,Pueblo,CO,81005.0,4829,,No
1064,4,2017,12,20,15:40,$41.18,Chip Transaction,-245178307025547046,Chicago Heights,IL,60411.0,5311,,No
794,1,2013,10,14,15:31,$40.00,Swipe Transaction,-4282466774399734331,Randolph,ME,4346.0,4829,,No
1448,0,2015,8,15,14:21,$25.04,Chip Transaction,6135208568923449408,Bethlehem,PA,18015.0,9402,,No
42,0,2014,6,27,22:25,$13.40,Swipe Transaction,3672572098448220151,Chandler,AZ,85226.0,5812,,No
178,0,2001,9,2,14:00,$40.75,Swipe Transaction,-3693650930986299431,Faribault,MN,55021.0,4814,,No
1117,3,2003,10,14,15:12,$60.00,Swipe Transaction,-4282466774399734331,Winterville,NC,28590.0,4829,,No
1255,0,2006,3,26,17:12,$43.47,Swipe Transaction,-794809796539996541,Lincolnton,GA,30817.0,5814,,No
1768,1,2009,10,21,09:19,$6.05,Swipe Transaction,6237378892385117488,Valdosta,GA,31601.0,5921,,No
1080,0,2005,8,31,07:52,$124.72,Swipe Transaction,2027553650310142703,Merritt Island,FL,32952.0,5541,,No
1149,1,2015,11,5,06:28,$2.69,Swipe Transaction,6661973303171003879,Fort Lauderdale,FL,33327.0,5211,,No
1773,1,1997,11,24,14:54,$7.08,Swipe Transaction,-3439821459006504987,O Fallon,MO,63366.0,5411,,No
1919,0,2019,4,3,17:25,$32.44,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
687,1,2006,7,7,17:15,$103.48,Swipe Transaction,-5801542570364458440,Waimanalo,HI,96795.0,5411,,No
1682,3,2012,12,27,11:30,$37.40,Swipe Transaction,-5467922351692495955,West Bloomfield,MI,48322.0,5912,,No
34,0,2017,5,7,00:30,$2.68,Chip Transaction,7422781445684175111,Mobile,AL,36693.0,5411,,No
1195,2,2019,8,19,16:25,$78.88,Chip Transaction,-1288082279022882052,Naugatuck,CT,6770.0,5499,,No
1339,2,2013,1,22,08:04,$12.58,Swipe Transaction,4722913068560264812,Sewickley,PA,15143.0,5411,,No
1327,2,2018,7,8,07:21,$1.56,Chip Transaction,1704172588052121931,Greenwood,DE,19950.0,5812,,No
424,1,2012,2,25,08:51,$-75.00,Swipe Transaction,1799189980464955940,Arvin,CA,93203.0,5499,,No
505,0,2011,9,4,14:32,$48.32,Swipe Transaction,-1288082279022882052,Fresno,CA,93710.0,5499,"Insufficient Balance,",No
1971,1,2004,8,17,15:35,$8.77,Swipe Transaction,97032797689821735,Chesapeake,VA,23323.0,5411,,No
598,3,2016,5,15,19:45,$69.76,Chip Transaction,-794809796539996541,Monroe,MI,48161.0,5814,,No
1006,1,2015,9,22,19:46,$68.87,Chip Transaction,-4500542936415012428,Pleasant Valley,NY,12569.0,5814,"Insufficient Balance,",No
478,0,2020,1,3,09:10,$39.40,Chip Transaction,-3345936507911876459,Hastings,MI,49058.0,7538,,No
1477,1,2012,12,24,18:52,$1.31,Swipe Transaction,6666504894937430109,Belfair,WA,98528.0,5499,,No
907,3,2018,5,5,22:00,$93.73,Chip Transaction,-2809788553946726320,North Las Vegas,NV,89084.0,5912,,No
761,0,2019,7,13,10:42,$61.54,Swipe Transaction,1799189980464955940,Millbrook,AL,36054.0,5499,,No
1309,1,2017,7,2,12:29,$123.58,Chip Transaction,1913477460590765860,Alexandria,IN,46001.0,5300,,No
1378,3,2016,4,7,08:42,$65.00,Chip Transaction,1799189980464955940,Wichita,KS,67212.0,5499,,No
1421,0,2019,8,13,15:26,$40.00,Swipe Transaction,-4282466774399734331,Wichita,KS,67208.0,4829,,No
71,0,2013,11,2,19:20,$218.13,Swipe Transaction,1715299929786123066,Russell,MA,1071.0,3722,,No
1567,3,2007,10,15,19:28,$50.05,Swipe Transaction,-6071420402286076474,Austin,TX,78705.0,5812,,No
613,2,2009,8,30,06:24,$45.74,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1064,4,2005,6,6,06:00,$2.88,Swipe Transaction,4751695835751691036,Chicago Heights,IL,60411.0,5814,,No
102,1,2008,4,21,16:13,$71.06,Swipe Transaction,-8892073305076112506,Steger,IL,60475.0,5411,,No
1080,0,2006,2,9,13:13,$-96.00,Swipe Transaction,1799189980464955940,Merritt Island,FL,32953.0,5499,,No
1922,2,2009,3,5,11:20,$8.03,Swipe Transaction,-1046622217034093949,Brunswick,GA,31520.0,5812,,No
1238,0,2016,10,7,17:50,$0.97,Chip Transaction,-5467922351692495955,Wausau,WI,54401.0,5912,,No
1824,0,2009,8,9,16:36,$37.57,Swipe Transaction,-5162038175624867091,Donaldsonville,LA,70346.0,5541,,No
433,1,2010,7,6,08:00,$36.88,Swipe Transaction,97032797689821735,Greer,SC,29651.0,5411,,No
968,2,2015,7,24,20:12,$151.65,Chip Transaction,-5654909887925173098,Allen,TX,75002.0,8043,,No
91,0,2013,4,22,08:29,$46.28,Swipe Transaction,-3220758452254689706,Baraboo,WI,53913.0,5311,,No
162,1,2012,8,13,20:49,$68.53,Swipe Transaction,1913477460590765860,Etowah,NC,28729.0,5300,,No
801,2,2016,2,20,11:50,$10.37,Swipe Transaction,7758151469553957161,Rincon,GA,31326.0,5812,,No
1945,2,2012,11,5,07:54,$60.11,Swipe Transaction,-303858256154265716,Carbondale,IL,62901.0,5251,,No
1727,3,2008,9,24,18:05,$25.76,Swipe Transaction,-6276453236338784335,Benson,NC,27504.0,7832,,No
841,2,2014,2,23,05:11,$54.66,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
669,3,2010,5,10,13:00,$65.10,Swipe Transaction,2027553650310142703,Arlington,TX,76002.0,5541,,No
991,0,2011,6,27,13:57,$65.81,Swipe Transaction,446832309455076886,Perris,CA,92571.0,7538,"Insufficient Balance,",No
1978,0,2011,8,23,13:15,$13.13,Swipe Transaction,2027553650310142703,Trion,GA,30753.0,5541,,No
201,1,2015,12,3,11:17,$26.30,Chip Transaction,-3345936507911876459,Fort Worth,TX,76106.0,7538,,No
1003,3,2013,5,22,15:10,$236.97,Swipe Transaction,-83767553100482638,Dearborn,MI,48124.0,8021,,No
1150,1,2010,8,2,15:24,$180.00,Swipe Transaction,-4282466774399734331,Yorba Linda,CA,92886.0,4829,,No
1838,2,2011,12,7,09:09,$1.96,Swipe Transaction,-1685852972427364627,North Hollywood,CA,91606.0,5411,,No
1723,1,2012,8,30,08:44,$22.18,Swipe Transaction,6105070187526754517,Fayetteville,NC,28314.0,5912,,No
773,3,2015,7,18,22:21,$36.01,Swipe Transaction,-5162038175624867091,Moreno Valley,CA,92553.0,5541,,No
252,1,2009,4,4,19:09,$120.00,Swipe Transaction,-4282466774399734331,Anderson,SC,29621.0,4829,,No
1533,0,2018,3,9,15:26,$2.98,Swipe Transaction,-3867523112159988456,Abilene,TX,79605.0,5651,,No
286,0,2015,2,26,14:16,$16.19,Chip Transaction,-2917267394248886681,Arcadia,CA,91007.0,7802,,No
139,0,2016,10,16,08:28,$5.31,Chip Transaction,6014809016344388250,Brooklyn,NY,11212.0,5812,,No
47,4,2012,11,30,16:56,$46.54,Swipe Transaction,-3220758452254689706,Orlando,FL,32808.0,5311,,No
1753,5,2019,12,5,13:03,$108.45,Chip Transaction,-5222989359519153780,Wauconda,IL,60084.0,7538,,No
433,1,2014,9,24,06:00,$3.19,Swipe Transaction,4722913068560264812,Fairfield,OH,45014.0,5411,,No
989,0,2013,6,27,12:13,$59.90,Swipe Transaction,-4317138273541964845,Charlevoix,MI,49720.0,5211,,No
510,3,2005,8,19,16:04,$100.00,Swipe Transaction,-4282466774399734331,Pittsburg,TX,75686.0,4829,,No
1272,0,2011,12,11,09:07,$28.98,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
233,1,2015,10,12,09:38,$37.45,Chip Transaction,-3220758452254689706,Chicago,IL,60623.0,5311,,No
1934,4,2006,5,29,21:58,$34.79,Swipe Transaction,-3220758452254689706,Burgaw,NC,28425.0,5311,,No
1238,1,2007,4,16,17:49,$1.57,Swipe Transaction,2027553650310142703,Green Bay,WI,54302.0,5541,,No
1820,0,2015,1,29,16:37,$97.00,Swipe Transaction,2027553650310142703,San Antonio,TX,78209.0,5541,,No
1919,1,2015,9,20,00:33,$8.75,Chip Transaction,-2448992861105297080,Los Angeles,CA,90007.0,5813,,No
1219,1,2017,5,20,10:26,$3.57,Chip Transaction,-8826348804033622422,El Paso,TX,79912.0,5411,"Insufficient Balance,",No
39,0,2012,8,21,06:17,$-54.00,Swipe Transaction,-4334232547381218591,Northborough,MA,1532.0,5541,,No
1756,0,2009,10,22,03:28,$129.39,Online Transaction,6654290286221782850, ONLINE,,,4899,,No
1785,1,2009,6,2,08:14,$9.71,Swipe Transaction,4722913068560264812,Lowell,MA,1851.0,5411,,No
1196,3,2012,4,21,12:47,$8.25,Swipe Transaction,-6272399161055971072,Marion Center,PA,15759.0,7230,,No
507,2,2007,5,31,13:09,$15.11,Swipe Transaction,1704172588052121931,Gainesville,FL,32653.0,5812,,No
151,1,2007,1,28,07:21,$0.54,Swipe Transaction,4722913068560264812,Show Low,AZ,85901.0,5411,,No
1287,0,2011,4,7,14:18,$5.52,Swipe Transaction,-1288082279022882052,Cordova,TN,38016.0,5499,,No
1671,0,2013,2,28,16:29,$108.31,Swipe Transaction,6423773480841627739,Orlando,FL,32804.0,7538,,No
1900,0,2014,7,30,12:08,$70.22,Swipe Transaction,6698459923198770712,North Augusta,SC,29841.0,4814,,No
68,1,2007,12,22,09:44,$6.22,Swipe Transaction,-5162038175624867091,Mount Vernon,OH,43050.0,5541,,No
1815,0,2012,4,13,13:41,$131.39,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
1518,1,2016,3,29,16:20,$111.64,Chip Transaction,-5162038175624867091,Las Vegas,NV,89118.0,5541,,No
860,1,2015,11,14,09:05,$6.08,Swipe Transaction,4751695835751691036,Fontana,CA,92335.0,5814,,No
1343,1,2011,10,22,19:21,$51.75,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
1233,0,2012,3,25,15:27,$151.00,Swipe Transaction,4552887027432897467,Oakland,CA,94606.0,3596,,No
859,0,2018,10,12,09:59,$20.30,Chip Transaction,6135208568923449408,Queensbury,NY,12804.0,9402,,No
310,2,2013,8,30,21:56,$7.79,Swipe Transaction,1799189980464955940,Barrington,RI,2806.0,5499,,No
765,4,2018,4,29,19:25,$66.65,Chip Transaction,-7146670748125200898,Bellville,TX,77418.0,5970,,No
1389,0,2013,10,23,16:38,$25.38,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1080,0,2012,8,3,07:19,$-83.00,Swipe Transaction,1799189980464955940,Merritt Island,FL,32953.0,5499,,No
1419,1,2012,4,5,07:09,$34.01,Online Transaction,-2088492411650162548, ONLINE,,,4784,,No
217,3,2009,11,4,16:49,$0.95,Swipe Transaction,-6571010470072147219,Ann Arbor,MI,48103.0,5499,,No
1069,3,2010,1,6,10:57,$98.03,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
1931,1,2012,9,16,06:46,$9.55,Swipe Transaction,-3693650930986299431,Maddock,ND,58348.0,4814,,No
785,0,2017,8,25,08:35,$29.98,Online Transaction,-2959797150092853925, ONLINE,,,7393,,No
1237,1,2011,2,4,08:16,$7.46,Swipe Transaction,6055192220483718647,Seabrook,TX,77586.0,5812,,No
331,4,2014,2,19,06:38,$14.32,Swipe Transaction,5474320255037684877,Houston,TX,77064.0,5912,,No
856,1,2017,4,8,07:20,$20.40,Chip Transaction,2027553650310142703,Sarasota,FL,34232.0,5541,,No
1791,1,2018,9,23,14:14,$41.52,Chip Transaction,-1288082279022882052,Hamilton,IN,46742.0,5499,"Insufficient Balance,",No
19,4,2019,3,24,16:11,$7.33,Chip Transaction,-9083761928150452309,Tucson,AZ,85711.0,5921,,No
1904,1,2010,8,6,20:18,$50.76,Swipe Transaction,6882551472640459815,Salida,CO,81201.0,5812,,No
233,2,2011,7,18,20:43,$23.06,Swipe Transaction,6661973303171003879,Chicago,IL,60623.0,5211,,No
665,1,2018,6,25,14:37,$33.63,Chip Transaction,1753117033694707094,Burlington,MA,1803.0,7832,,No
1571,4,2015,7,31,05:50,$3.09,Chip Transaction,4722913068560264812,Dallas,TX,75232.0,5411,,No
1739,2,2014,9,6,08:47,$423.76,Online Transaction,7501849281341469857, ONLINE,,,4722,"Bad Expiration,",No
1775,1,2020,1,5,20:54,$101.53,Swipe Transaction,-245178307025547046,Clovis,CA,93612.0,5311,,No
1950,1,2012,6,29,08:48,$52.70,Swipe Transaction,3189517333335617109,Camden,NY,13316.0,5311,,No
940,3,2010,10,3,11:22,$78.46,Online Transaction,3635551857898739641, ONLINE,,,5310,,Yes
1865,2,2020,2,23,09:31,$5.65,Chip Transaction,-245178307025547046,Oswego,IL,60543.0,5311,,No
1275,2,2011,7,3,07:45,$180.00,Swipe Transaction,-4282466774399734331,Brooklyn,NY,11219.0,4829,,No
19,4,2013,11,15,07:10,$29.03,Swipe Transaction,-2472481739355111587,Tucson,AZ,85711.0,7538,,No
740,3,2012,7,25,12:56,$56.92,Swipe Transaction,6661973303171003879,Warren,MI,48092.0,5211,,No
672,2,2019,1,29,19:51,$10.88,Online Transaction,-521141999023077663, ONLINE,,,5815,,No
808,1,2001,11,30,13:32,$-96.00,Swipe Transaction,-5162038175624867091,Alpine,UT,84004.0,5541,,No
81,2,2003,1,12,13:01,$99.56,Swipe Transaction,3865816158685500674,Mars,PA,16046.0,5411,,No
1608,0,2017,10,7,06:00,$5.89,Chip Transaction,-1950411974253759304,Prairie Village,KS,66208.0,5812,,No
663,0,2011,2,10,07:10,$2.10,Swipe Transaction,4722913068560264812,Hingham,MA,2043.0,5411,,No
252,1,2003,8,30,17:21,$58.30,Swipe Transaction,2027553650310142703,Greenville,SC,29607.0,5541,,No
185,3,2010,8,23,11:54,$10.40,Swipe Transaction,309536160951779042,Austin,TX,78728.0,5812,,No
1258,1,2002,4,10,14:24,$1.07,Swipe Transaction,5763106017265139365,Mendota,CA,93640.0,5310,,No
1402,1,2005,7,6,02:49,$74.11,Swipe Transaction,1687963128162714974,Waianae,HI,96792.0,5912,"Insufficient Balance,",No
1315,2,2004,2,9,08:02,$60.00,Swipe Transaction,-4282466774399734331,Medford,OR,97501.0,4829,,No
1479,1,2017,7,27,17:14,$53.72,Chip Transaction,-6738340320657348028,Brandon,WI,53919.0,7538,,No
1683,2,1993,9,18,12:41,$96.00,Swipe Transaction,-1288082279022882052,Irvington,NY,10533.0,5499,,No
304,3,2011,6,7,15:23,$15.56,Swipe Transaction,1913477460590765860,Hensley,AR,72065.0,5300,,No
1911,3,2017,5,15,10:30,$120.00,Chip Transaction,-4282466774399734331,Kissimmee,FL,34746.0,4829,,No
75,1,2007,6,5,15:36,$-335.00,Online Transaction,7501849281341469857, ONLINE,,,4722,,No
1703,1,2016,11,27,18:44,$84.81,Chip Transaction,1845100639844797517,Decatur,IL,62521.0,8011,,No
233,1,2016,1,17,12:12,$17.67,Chip Transaction,-4159783332808788736,Chicago,IL,60619.0,5812,,No
960,3,2012,1,3,14:12,$46.03,Online Transaction,-6458444334611773637, ONLINE,,,4784,,No
1604,5,2006,1,3,06:40,$43.53,Swipe Transaction,-5467922351692495955,San Diego,CA,92105.0,5912,,No
1299,0,2012,3,22,10:34,$-84.00,Swipe Transaction,-1288082279022882052,Wenonah,NJ,8090.0,5499,,No
1436,0,2016,6,19,03:21,$3.60,Swipe Transaction,2123068914196121442,Sutersville,PA,15083.0,5411,,No
884,0,2017,6,1,11:08,$13.93,Chip Transaction,-1313671501277229753,Rochelle,IL,61068.0,5812,,No
1794,2,2011,3,11,07:00,$45.44,Swipe Transaction,2027553650310142703,Minneapolis,MN,55421.0,5541,,No
1237,1,2013,3,17,21:17,$38.87,Swipe Transaction,-5475680618560174533,Bergheim,TX,78004.0,5942,,No
1809,0,2017,6,11,22:12,$20.50,Swipe Transaction,8277692861969028784,Billings,MT,59102.0,4121,,No
1683,1,2012,6,8,14:38,$79.17,Swipe Transaction,-5467922351692495955,Larchmont,NY,10538.0,5912,,No
832,1,1998,9,7,11:18,$-54.00,Swipe Transaction,1799189980464955940,Cape Coral,FL,33910.0,5499,,No
608,0,2014,8,18,06:03,$30.18,Swipe Transaction,-4334232547381218591,Marseilles,IL,61341.0,5541,,No
1515,4,2011,11,12,20:56,$42.69,Swipe Transaction,-3452749483738784811,Lawrence,KS,66049.0,5813,,No
1761,1,2007,5,9,15:14,$91.18,Swipe Transaction,1913477460590765860,Vero Beach,FL,32962.0,5300,,No
371,2,2012,1,5,15:30,$44.81,Swipe Transaction,-8826348804033622422,El Paso,TX,79912.0,5411,,No
889,1,2019,7,17,12:29,$221.48,Chip Transaction,-112121233619748226,San Pedro,CA,90731.0,3509,,No
1136,2,2018,11,26,10:29,$-65.00,Chip Transaction,-5162038175624867091,Washington Court House,OH,43160.0,5541,,No
1387,0,2010,10,20,23:42,$172.08,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
1717,4,2017,8,3,07:43,$100.00,Swipe Transaction,-4282466774399734331,Elyria,OH,44035.0,4829,,No
514,2,2019,10,28,07:36,$1.09,Chip Transaction,6666504894937430109,Franklin,NC,28734.0,5499,,No
999,1,2011,10,10,13:12,$3.62,Swipe Transaction,2853800886462742564,Daytona Beach,FL,32118.0,5411,,No
1727,0,2017,4,30,10:31,$30.35,Chip Transaction,3189517333335617109,Cary,NC,27511.0,5311,,No
1019,1,2012,5,17,03:19,$100.00,Swipe Transaction,-4282466774399734331,Grove,OK,74344.0,4829,,No
1933,2,1996,5,25,13:09,$57.36,Swipe Transaction,7563877798096666028,Miltona,MN,56354.0,5912,,No
1725,0,2018,7,28,06:36,$87.56,Chip Transaction,7145736684866660022,Wichita,KS,67212.0,5251,,No
1221,4,2008,6,25,20:37,$68.39,Swipe Transaction,2884193360641017720,Joshua,TX,76058.0,5311,,No
841,5,2012,8,18,00:01,$106.98,Swipe Transaction,-4981312106917351202,Columbus,OH,43228.0,5300,,No
1686,5,2008,5,4,20:55,$2.37,Swipe Transaction,-66622663885979689,Brooklyn,NY,11215.0,5411,,No
859,0,2009,4,17,07:35,$57.68,Swipe Transaction,-6626123064609184749,Queensbury,NY,12804.0,5211,,No
1006,0,2012,11,13,16:35,$183.84,Swipe Transaction,-4334232547381218591,Plattekill,NY,12568.0,5541,,No
807,2,2012,6,18,08:19,$6.00,Swipe Transaction,-4210018200460668445,Houston,TX,77066.0,5411,,No
848,1,2014,7,20,09:56,$108.89,Swipe Transaction,5946589883759875199,Yonkers,NY,10710.0,5211,,No
635,0,2000,12,15,16:18,$3.50,Swipe Transaction,-8036825569623397706,Manly,IA,50456.0,5921,,No
201,2,2011,4,27,13:29,$140.00,Swipe Transaction,-4282466774399734331,Fort Worth,TX,76118.0,4829,,No
1324,1,2011,9,29,11:59,$37.39,Swipe Transaction,-6738340320657348028,Brownsville,TX,78520.0,7538,,No
529,1,2005,4,7,15:46,$101.16,Swipe Transaction,-3345936507911876459,La Grange,IL,60525.0,7538,,No
1511,0,2012,11,16,16:56,$80.00,Swipe Transaction,-4282466774399734331,Muskego,WI,53150.0,4829,,No
1956,2,2016,4,19,00:22,$75.57,Chip Transaction,97032797689821735,Neenah,WI,54956.0,5411,,No
620,1,2015,7,18,13:29,$4.05,Swipe Transaction,3965537215250306998,Laurel,MD,20708.0,5812,,No
22,0,2011,6,24,16:51,$0.60,Swipe Transaction,-6571010470072147219,Cleveland,OH,44134.0,5499,"Technical Glitch,",No
180,2,2016,11,14,08:45,$4.48,Chip Transaction,-4310752274620826946,Noblesville,IN,46060.0,5411,,No
332,1,2004,1,7,19:59,$83.28,Swipe Transaction,1799189980464955940,Farmington,MN,55024.0,5499,,No
787,0,2018,6,2,19:02,$4.18,Chip Transaction,-4334232547381218591,Paragould,AR,72450.0,5541,,No
692,1,2009,9,16,17:10,$74.00,Swipe Transaction,-5162038175624867091,Williston Park,NY,11596.0,5541,,No
1722,0,2015,6,13,09:33,$10.48,Swipe Transaction,-2744911404133435018,Miami,FL,33134.0,5812,,No
1918,1,2017,10,13,12:33,$117.29,Chip Transaction,-5162038175624867091,Federal Way,WA,98023.0,5541,,No
933,3,2015,1,31,22:22,$48.85,Chip Transaction,-1046622217034093949,Philadelphia,PA,19145.0,5812,,No
1151,1,2016,11,21,07:59,$69.00,Chip Transaction,1799189980464955940,Hamilton,OH,45013.0,5499,,No
424,1,2017,12,6,07:57,$14.65,Chip Transaction,-3573329020209088012,Seattle,WA,98122.0,5541,,No
438,1,2019,4,5,06:20,$1.66,Chip Transaction,-6037381131383570044,Los Angeles,CA,90037.0,5812,,No
1777,2,2019,12,27,20:25,$44.81,Chip Transaction,3235475447721631886,Holly,MI,48442.0,7230,,No
142,1,2012,7,8,03:01,$30.53,Swipe Transaction,8897564986752035985,Woodinville,WA,98077.0,7349,,No
991,2,2014,1,10,07:05,$3.33,Swipe Transaction,5205099864768539121,Perris,CA,92571.0,5812,,No
1770,0,2009,6,5,09:39,$10.60,Swipe Transaction,-245178307025547046,Appling,GA,30802.0,5311,,No
1101,1,2018,6,5,19:31,$32.23,Chip Transaction,-3693650930986299431,Vacaville,CA,95687.0,4814,,No
1255,0,2018,6,6,12:15,$11.89,Chip Transaction,-4863823377041175185,Lincolnton,GA,30817.0,5812,,No
77,2,2010,5,19,15:18,$160.00,Swipe Transaction,-4282466774399734331,Clarkston,GA,30021.0,4829,,No
1753,4,2017,2,5,15:00,$26.78,Chip Transaction,2487010708994324531,Wauconda,IL,60084.0,4121,,No
656,0,2013,4,4,11:44,$104.85,Swipe Transaction,-3220758452254689706,Philadelphia,PA,19134.0,5311,,No
283,2,2005,6,19,07:26,$52.00,Swipe Transaction,-4334232547381218591,Los Angeles,CA,90015.0,5541,,No
928,2,1999,10,28,20:31,$52.91,Swipe Transaction,-4500542936415012428,Chesterfield,VA,23832.0,5814,,No
674,2,2016,6,8,14:26,$-51.00,Chip Transaction,1139640404793641563,Edmonds,WA,98020.0,5541,,No
167,0,2012,5,31,10:34,$37.01,Swipe Transaction,-3853688375077014559,Charlotte,NC,28211.0,5912,,No
901,1,2005,11,17,22:50,$32.93,Swipe Transaction,-7663877843384293509,Sutter Creek,CA,95685.0,7349,,No
884,1,2018,8,31,09:36,$2.34,Chip Transaction,3639123430068731390,Rock City,IL,61070.0,5814,,No
1931,2,2015,2,20,06:00,$63.59,Swipe Transaction,1913477460590765860,Grand Forks,ND,58203.0,5300,,No
1640,3,2014,5,16,13:47,$45.95,Swipe Transaction,4872340518840476610,Lake Villa,IL,60046.0,5732,,No
893,0,2013,11,16,22:47,$28.14,Swipe Transaction,-4585218387801076950,Glendale,CA,91205.0,5812,,No
1502,1,2012,3,16,08:09,$37.71,Swipe Transaction,-4334232547381218591,Hastings,NY,13076.0,5541,,No
1329,0,2014,11,28,13:49,$35.44,Swipe Transaction,-5475680618560174533,Carpentersville,IL,60110.0,5942,,No
233,2,2012,5,26,12:58,$18.05,Swipe Transaction,2027553650310142703,Chicago,IL,60619.0,5541,,No
562,2,2015,1,16,07:16,$6.69,Chip Transaction,6882551472640459815,Buckhannon,WV,26201.0,5812,,No
1635,0,2017,7,17,00:42,$73.09,Chip Transaction,-4191425613099110081,Littleton,CO,80163.0,7538,,No
1497,3,2007,3,21,00:27,$140.00,Swipe Transaction,-4282466774399734331,Crown Point,IN,46307.0,4829,,No
8,4,2015,3,12,11:45,$74.87,Chip Transaction,-3220758452254689706,Langhorne,PA,19047.0,5311,,No
1041,2,2018,7,15,17:54,$122.07,Swipe Transaction,-8692869684892356817,Allen,TX,75002.0,4900,,No
1997,1,2014,11,30,13:22,$67.38,Online Transaction,4241336128694185533, ONLINE,,,4814,,No
883,1,2010,2,8,13:07,$78.33,Swipe Transaction,-303858256154265716,Kirkland,WA,98033.0,5251,,No
876,1,2014,6,23,10:03,$31.85,Swipe Transaction,3952145593743244256,Ashland,KY,41102.0,7538,,No
1952,0,2011,7,8,01:50,$288.00,Swipe Transaction,4552887027432897467,Oakland,CA,94606.0,3596,,No
6,2,2017,9,20,13:42,$0.63,Swipe Transaction,6666504894937430109,Louisville,KY,40299.0,5499,,No
1311,0,2016,3,20,07:27,$6.48,Chip Transaction,7633383194681989571,Kokomo,IN,46901.0,5411,,No
144,3,2005,8,2,18:03,$132.66,Swipe Transaction,-3096743575434866479,Charlotte,NC,28226.0,5814,"Insufficient Balance,",No
73,0,2013,10,26,07:17,$43.11,Swipe Transaction,1913477460590765860,Downers Grove,IL,60516.0,5300,,No
1922,0,2013,3,30,11:05,$6.51,Swipe Transaction,-1046622217034093949,Brunswick,GA,31520.0,5812,,No
1633,2,2014,1,5,02:20,$5.97,Swipe Transaction,-2135732477321330312,Fayetteville,NC,28303.0,5411,,No
1423,3,2014,10,3,18:36,$35.01,Swipe Transaction,5205099864768539121,Auburn,CA,95602.0,5812,,No
1237,3,2015,3,7,15:41,$94.57,Chip Transaction,112925206871091074,South Houston,TX,77587.0,5541,,No
1425,4,2003,12,23,08:59,$6.78,Swipe Transaction,4081535247279879452,Camillus,NY,13031.0,5541,,No
424,0,2016,7,31,12:47,$498.03,Chip Transaction,3646564134821659643,Seattle,WA,98125.0,5533,,No
215,0,2004,5,4,07:57,$13.65,Swipe Transaction,6588681394092791318,Brick,NJ,8724.0,5812,,No
851,1,2013,11,29,17:48,$9.74,Swipe Transaction,-5475680618560174533,Sanger,CA,93657.0,5942,"Insufficient Balance,",No
668,0,2013,3,15,04:07,$135.30,Swipe Transaction,-3693650930986299431,Monroe,NC,28110.0,4814,,No
1327,3,2009,3,9,10:48,$80.00,Swipe Transaction,1799189980464955940,Tucson,AZ,85711.0,5499,,No
1682,0,2016,11,13,12:06,$100.17,Chip Transaction,4736331170411374661,West Bloomfield,MI,48322.0,5651,,No
1254,5,2013,1,4,17:39,$24.07,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
1231,4,2014,2,25,21:42,$175.84,Swipe Transaction,-2744911404133435018,Rancho Palos Verdes,CA,90275.0,5812,,No
249,0,2018,2,19,19:17,$39.26,Online Transaction,-6160036380778658394, ONLINE,,,4121,,No
327,1,2008,10,12,18:01,$-62.00,Swipe Transaction,2027553650310142703,Meridian,MS,39305.0,5541,,No
321,0,2017,4,30,13:11,$15.19,Chip Transaction,-1046622217034093949,Fargo,ND,58103.0,5812,,No
395,1,2006,9,16,04:41,$84.17,Swipe Transaction,1913477460590765860,Long Beach,CA,90815.0,5300,,No
910,1,2009,3,17,11:20,$120.00,Swipe Transaction,-4282466774399734331,Lakewood,NJ,8701.0,4829,,No
667,0,2010,8,22,15:41,$80.00,Swipe Transaction,-4282466774399734331,Terre Haute,IN,47803.0,4829,,No
